Entity,Code,Day,containment_index(종합수치),school_closures(학교 폐쇄),workplace_closures(회사 폐쇄),cancel_public_events(공개행사 취소),restriction_gatherings(모임 제한),close_public_transport(대중교통폐쇄),stay_home_requirements(재택 요구),public_information_campaigns(홍보캠페인),restrictions_internal_movements(국내이동제한),international_travel_controls(국제여행제한),testing_policy(코로나 검사 정책),contact_tracing(접촉자 추적),facial_coverings(마스크 착용),vaccination_policy(백신 접종),"retail_and_recreation(식당,카페,쇼핑센터,테마파크,박물관,도서관,영화관 등)",grocery_and_pharmacy(식료품점과 약국),residential(Time spent at home; 집에서 보내기),transit_stations(교통수단),parks(공원),workplaces(Workplace visitors;직장 출근)
South Korea,KOR,20200101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Korea,KOR,20200121,2.38,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
South Korea,KOR,20200122,2.38,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
South Korea,KOR,20200123,2.38,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
South Korea,KOR,20200124,2.38,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
South Korea,KOR,20200125,2.38,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
South Korea,KOR,20200126,2.38,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
South Korea,KOR,20200127,2.38,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
South Korea,KOR,20200128,2.38,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
South Korea,KOR,20200129,5.95,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,
South Korea,KOR,20200130,5.95,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,
South Korea,KOR,20200131,7.74,0,0,1,0,0,0,0,0,0,1,1,0,0,,,,,,
South Korea,KOR,20200201,14.88,0,0,1,0,0,0,2,0,0,1,1,0,0,,,,,,
South Korea,KOR,20200202,14.88,0,0,1,0,0,0,2,0,0,1,1,0,0,,,,,,
South Korea,KOR,20200203,20.83,3,0,1,0,0,0,2,0,0,1,1,0,0,,,,,,
South Korea,KOR,20200204,26.19,3,0,1,0,0,0,2,0,3,1,1,0,0,,,,,,
South Korea,KOR,20200205,26.19,3,0,1,0,0,0,2,0,3,1,1,0,0,,,,,,
South Korea,KOR,20200206,26.19,3,0,1,0,0,0,2,0,3,1,1,0,0,,,,,,
South Korea,KOR,20200207,30.95,3,0,1,0,0,0,2,0,3,3,1,0,0,,,,,,
South Korea,KOR,20200208,30.95,3,0,1,0,0,0,2,0,3,3,1,0,0,,,,,,
South Korea,KOR,20200209,30.95,3,0,1,0,0,0,2,0,3,3,1,0,0,,,,,,
South Korea,KOR,20200210,30.95,3,0,1,0,0,0,2,0,3,3,1,0,0,,,,,,
South Korea,KOR,20200211,34.52,3,0,1,0,0,0,2,0,3,3,2,0,0,,,,,,
South Korea,KOR,20200212,34.52,3,0,1,0,0,0,2,0,3,3,2,0,0,,,,,,
South Korea,KOR,20200213,34.52,3,0,1,0,0,0,2,0,3,3,2,0,0,,,,,,
South Korea,KOR,20200214,34.52,3,0,1,0,0,0,2,0,3,3,2,0,0,,,,,,
South Korea,KOR,20200215,34.52,3,0,1,0,0,0,2,0,3,3,2,0,0,,,,,,
South Korea,KOR,20200216,34.52,3,0,1,0,0,0,2,0,3,3,2,0,0,,,,,,
South Korea,KOR,20200217,34.52,3,0,1,0,0,0,2,0,3,3,2,0,0,-7.333,-2,4,-9,-15,-0.667
South Korea,KOR,20200218,34.52,3,0,1,0,0,0,2,0,3,3,2,0,0,-5.75,-2.25,3.5,-7.5,-12.5,0
South Korea,KOR,20200219,34.52,3,0,1,0,0,0,2,0,3,3,2,0,0,-5.6,-2,3.2,-6.8,-7.2,0.2
South Korea,KOR,20200220,34.52,3,0,1,0,0,0,2,0,3,3,2,0,0,-5.833,-2.167,3,-6.667,-4.833,0.333
South Korea,KOR,20200221,43.45,3,0,2,2,0,0,2,0,3,3,2,0,0,-7.143,-2.429,3.286,-7.143,-5.571,0.286
South Korea,KOR,20200222,43.45,3,0,2,2,0,0,2,0,3,3,2,0,0,-10.286,-3.286,4.143,-9.714,-10.571,-0.429
South Korea,KOR,20200223,46.43,3,0,2,2,0,1,2,1,3,3,2,0,0,-13.143,-5.857,4.714,-11.143,-7.857,-1.286
South Korea,KOR,20200224,50,3,1,2,2,0,1,2,1,3,3,2,0,0,-15.143,-4.143,5.143,-12.429,-4.571,-2.143
South Korea,KOR,20200225,50,3,1,2,2,0,1,2,1,3,3,2,0,0,-19.714,-5.571,6.286,-15.714,-9.286,-3.857
South Korea,KOR,20200226,50,3,1,2,2,0,1,2,1,3,3,2,0,0,-23.143,-6.429,7.286,-18.286,-10.571,-5.571
South Korea,KOR,20200227,50,3,1,2,2,0,1,2,1,3,3,2,0,0,-26.429,-7.429,8.286,-20.857,-11.429,-7.143
South Korea,KOR,20200228,50,3,1,2,2,0,1,2,1,3,3,2,0,0,-29.571,-9.286,9.429,-23.714,-15.429,-8.857
South Korea,KOR,20200229,50,3,1,2,2,0,1,2,1,3,3,2,0,0,-31.286,-9.857,9.857,-24.857,-12.714,-9.714
South Korea,KOR,20200301,50,3,1,2,2,0,1,2,1,3,3,2,0,0,-32.714,-8.429,10.286,-26.429,-13.429,-10.714
South Korea,KOR,20200302,50,3,1,2,2,0,1,2,1,3,3,2,0,0,-33,-9.429,10.429,-27.143,-12.857,-11
South Korea,KOR,20200303,50,3,1,2,2,0,1,2,1,3,3,2,0,0,-31.714,-8.571,10.143,-26.429,-7.143,-10.857
South Korea,KOR,20200304,50,3,1,2,2,0,1,2,1,3,3,2,0,0,-31.857,-9,10.286,-26.857,-8.857,-10.857
South Korea,KOR,20200305,50,3,1,2,2,0,1,2,1,3,3,2,0,0,-31.571,-9.143,10.286,-27,-9.286,-10.714
South Korea,KOR,20200306,50,3,1,2,2,0,1,2,1,3,3,2,0,0,-30.143,-7.857,9.857,-25.857,-3.714,-10.286
South Korea,KOR,20200307,50,3,1,2,2,0,1,2,1,3,3,2,0,0,-29.286,-7.429,9.714,-25.429,-4.143,-10
South Korea,KOR,20200308,50,3,1,2,2,0,1,2,1,3,3,2,0,0,-27.286,-8.286,9.429,-23.714,3.143,-9.714
South Korea,KOR,20200309,50,3,1,2,2,0,1,2,1,3,3,2,0,0,-26.714,-8,9.286,-23.286,4,-9.429
South Korea,KOR,20200310,50,3,1,2,2,0,1,2,1,3,3,2,0,0,-27.143,-8.571,9.429,-23.857,-0.857,-9.429
South Korea,KOR,20200311,50,3,1,2,2,0,1,2,1,3,3,2,0,0,-26,-7.571,9.143,-22.857,3.429,-9
South Korea,KOR,20200312,50,3,1,2,2,0,1,2,1,3,3,2,0,0,-25.286,-6.714,9,-22.143,6.429,-8.714
South Korea,KOR,20200313,57.14,3,1,2,2,0,1,2,1,3,3,2,0,0,-24.857,-6.286,8.857,-21.857,6.571,-8.429
South Korea,KOR,20200314,57.14,3,1,2,2,0,1,2,1,3,3,2,0,0,-23.857,-5.143,8.571,-20.857,9.429,-8
South Korea,KOR,20200315,58.93,3,1,2,2,0,1,2,1,3,3,2,1,0,-24,-3,8.571,-21.571,4.143,-7.714
South Korea,KOR,20200316,58.93,3,1,2,2,0,1,2,1,3,3,2,1,0,-23.714,-3,8.571,-21.429,5.143,-7.714
South Korea,KOR,20200317,58.93,3,1,2,2,0,1,2,1,3,3,2,1,0,-22.571,-2.143,8.143,-20.286,11.429,-7.286
South Korea,KOR,20200318,58.93,3,1,2,2,0,1,2,1,3,3,2,1,0,-22.143,-1.857,8,-20,14.857,-7.143
South Korea,KOR,20200319,58.93,3,1,2,2,0,1,2,1,3,3,2,1,0,-22.857,-3,8.143,-20.714,9.571,-7.143
South Korea,KOR,20200320,58.93,3,1,2,2,0,1,2,1,3,3,2,1,0,-22.286,-2.571,8,-20.286,11.714,-7
South Korea,KOR,20200321,67.86,3,1,2,2,0,2,2,2,3,3,2,1,0,-21.714,-2.143,7.714,-19.714,15.571,-7
South Korea,KOR,20200322,72.02,3,2,2,3,0,2,2,2,3,3,2,1,0,-20.571,-3.429,7.429,-18,23.429,-7
South Korea,KOR,20200323,72.02,3,2,2,3,0,2,2,2,3,3,2,1,0,-20.286,-2.714,7.286,-17.571,26.857,-6.857
South Korea,KOR,20200324,72.02,3,2,2,3,0,2,2,2,3,3,2,1,0,-19.857,-2,7.143,-17,30.857,-6.857
South Korea,KOR,20200325,72.02,3,2,2,3,0,2,2,2,3,3,2,1,0,-19.714,-1.714,7.143,-16.714,32.857,-7
South Korea,KOR,20200326,72.02,3,2,2,3,0,2,2,2,3,3,2,1,0,-19.286,-1,7,-16.143,35.857,-7
South Korea,KOR,20200327,72.02,3,2,2,3,0,2,2,2,3,3,2,1,0,-19.714,-1.286,7.286,-16.571,34,-7.286
South Korea,KOR,20200328,72.02,3,2,2,3,0,2,2,2,3,3,2,1,0,-20,-1.571,7.429,-16.857,31.857,-7.571
South Korea,KOR,20200329,72.02,3,2,2,3,0,2,2,2,3,3,2,1,0,-19.857,1.143,7.286,-16.857,31.714,-7.571
South Korea,KOR,20200330,72.02,3,2,2,3,0,2,2,2,3,3,2,1,0,-19.571,0.857,7.286,-16.714,33.571,-7.714
South Korea,KOR,20200331,72.02,3,2,2,3,0,2,2,2,3,3,2,1,0,-18.857,1.143,7.286,-16.286,35.571,-7.571
South Korea,KOR,20200401,72.02,3,2,2,3,0,2,2,2,3,3,2,1,0,-18.857,1,7.286,-16.429,33.143,-7.571
South Korea,KOR,20200402,72.02,3,2,2,3,0,2,2,2,3,3,2,1,0,-17.857,1.857,7.143,-15.571,39,-7.429
South Korea,KOR,20200403,72.02,3,2,2,3,0,2,2,2,3,3,2,1,0,-17.143,2.571,6.714,-14.571,43.571,-7.143
South Korea,KOR,20200404,73.81,3,2,2,4,0,2,2,2,3,3,2,1,0,-16.571,3,6.571,-14,44.857,-7.286
South Korea,KOR,20200405,73.81,3,2,2,4,0,2,2,2,3,3,2,1,0,-16.286,3.429,6.571,-13.571,44.143,-7.429
South Korea,KOR,20200406,76.19,3,3,2,4,0,2,2,2,3,3,2,1,0,-16.143,3.714,6.429,-13.143,42.429,-7
South Korea,KOR,20200407,76.19,3,3,2,4,0,2,2,2,3,3,2,1,0,-16.286,3.714,6.429,-13.143,40.429,-6.857
South Korea,KOR,20200408,76.19,3,3,2,4,0,2,2,2,3,3,2,1,0,-16,3.714,6.286,-12.857,40.857,-6.571
South Korea,KOR,20200409,76.19,3,3,2,4,0,2,2,2,3,3,2,1,0,-16,3.714,6.143,-12.714,39,-6.286
South Korea,KOR,20200410,76.19,3,3,2,4,0,2,2,2,3,3,2,1,0,-15.714,3.857,6.143,-12.571,37,-6.143
South Korea,KOR,20200411,76.19,3,3,2,4,0,2,2,2,3,3,2,1,0,-15.286,4.571,6,-12.143,35.857,-6
South Korea,KOR,20200412,76.19,3,3,2,4,0,2,2,2,3,3,2,1,0,-15.714,1.143,6.143,-13,30.429,-6
South Korea,KOR,20200413,76.19,3,3,2,4,0,2,2,2,3,3,2,1,0,-15.286,1.714,6.143,-13,30,-6
South Korea,KOR,20200414,76.19,3,3,2,4,0,2,2,2,3,3,2,1,0,-14.143,2.714,5.714,-12.143,31.571,-5.857
South Korea,KOR,20200415,76.19,3,3,2,4,0,2,2,2,3,3,2,1,0,-12.286,6,7.286,-12.571,42.571,-12.143
South Korea,KOR,20200416,76.19,3,3,2,4,0,2,2,2,3,3,2,1,0,-12.143,6,7.286,-12.429,42.857,-12.143
South Korea,KOR,20200417,76.19,3,3,2,4,0,2,2,2,3,3,2,1,0,-13.143,4.714,7.571,-13.571,37,-12.286
South Korea,KOR,20200418,70.24,3,3,2,4,0,1,2,1,3,3,2,1,0,-12.714,4.429,7.571,-13.143,40.286,-11.857
South Korea,KOR,20200419,70.24,3,3,2,4,0,1,2,1,3,3,2,1,0,-13.286,6,7.571,-13.714,36.286,-11.714
South Korea,KOR,20200420,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-13.714,5.286,7.571,-14,32.571,-11.571
South Korea,KOR,20200421,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-15,3.857,7.857,-15,26.143,-11.429
South Korea,KOR,20200422,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-17.143,0.143,6.286,-14.857,9.286,-4.857
South Korea,KOR,20200423,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-17,0.143,6.143,-15,6,-4.571
South Korea,KOR,20200424,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-15.714,1.429,5.714,-13.571,10.143,-4
South Korea,KOR,20200425,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-15.571,1.571,5.571,-13.571,7.429,-4
South Korea,KOR,20200426,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-13,1.571,5,-10.857,18.286,-3.429
South Korea,KOR,20200427,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-12.143,2.429,4.714,-10.143,21.286,-3.286
South Korea,KOR,20200428,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-11,3.714,4.286,-9,26.286,-3.143
South Korea,KOR,20200429,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-8.714,6.571,3.143,-6.571,34.286,-3
South Korea,KOR,20200430,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-5.571,11,4,-5.429,55.429,-10.429
South Korea,KOR,20200501,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-3.571,13.857,5,-5.429,71.571,-16.714
South Korea,KOR,20200502,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-3.143,14,4.571,-4.571,77.143,-18.286
South Korea,KOR,20200503,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-3,16.571,4.286,-4.143,74.714,-18.429
South Korea,KOR,20200504,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,0,19.286,4.429,-3.143,82.571,-20.857
South Korea,KOR,20200505,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,2.571,21.429,6.286,-4.714,93,-28.714
South Korea,KOR,20200506,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,1.429,20.286,7,-5.571,91,-28.429
South Korea,KOR,20200507,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-0.429,17.143,5.714,-5.286,73.571,-20.857
South Korea,KOR,20200508,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-1.143,15.143,4.286,-4,58.714,-14.429
South Korea,KOR,20200509,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-2.429,13.429,5,-6.286,45,-13.286
South Korea,KOR,20200510,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-2.571,10.857,5.286,-6.571,44.286,-12.714
South Korea,KOR,20200511,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-5.143,8.571,5,-7,37,-10.143
South Korea,KOR,20200512,51.19,3,2,1,0,0,0,2,0,3,3,2,1,0,-7.571,6.286,3.286,-5.429,25.714,-2.286
South Korea,KOR,20200513,52.08,3,2,1,0,0,0,2,0,3,3,2,2,0,-7.143,6.143,3.286,-5.429,27.143,-2.429
South Korea,KOR,20200514,52.08,3,2,1,0,0,0,2,0,3,3,2,2,0,-7.286,6.143,3.286,-5.714,28,-2.571
South Korea,KOR,20200515,52.08,3,2,1,0,0,0,2,0,3,3,2,2,0,-9,4.571,3.571,-7.714,22,-3.143
South Korea,KOR,20200516,52.08,3,2,1,0,0,0,2,0,3,3,2,2,0,-7.571,6.571,3.143,-6,30.857,-2.714
South Korea,KOR,20200517,52.08,3,2,1,0,0,0,2,0,3,3,2,2,0,-6.857,10,3,-5.714,34,-2.571
South Korea,KOR,20200518,52.08,3,2,1,0,0,0,2,0,3,3,2,2,0,-7.714,8.571,3.286,-6.714,29.429,-2.857
South Korea,KOR,20200519,52.08,3,2,1,0,0,0,2,0,3,3,2,2,0,-8,8.571,3.429,-7.429,26.429,-3
South Korea,KOR,20200520,49.7,2,2,1,0,0,0,2,0,3,3,2,2,0,-7.571,9.143,3.286,-7.286,26.571,-3.143
South Korea,KOR,20200521,49.7,2,2,1,0,0,0,2,0,3,3,2,2,0,-7.143,9.143,3.286,-7.143,26.857,-3.143
South Korea,KOR,20200522,49.7,2,2,1,0,0,0,2,0,3,3,2,2,0,-5.714,10.714,3,-5.571,35,-2.714
South Korea,KOR,20200523,49.7,2,2,1,0,0,0,2,0,3,3,2,2,0,-5,11,2.714,-4.714,39.143,-2.429
South Korea,KOR,20200524,49.7,2,2,1,0,0,0,2,0,3,3,2,2,0,-5.286,8,2.857,-5.143,37.143,-2.714
South Korea,KOR,20200525,49.7,2,2,1,0,0,0,2,0,3,3,2,2,0,-3.857,10,2.571,-4,43.571,-2.571
South Korea,KOR,20200526,50.6,2,2,1,0,0,0,2,0,3,3,2,2,0,-3.429,10.143,2.286,-3.286,46.143,-2.429
South Korea,KOR,20200527,50.6,2,2,1,0,0,0,2,0,3,3,2,2,0,-3.286,10,2.143,-3.143,46.857,-2.286
South Korea,KOR,20200528,50.6,2,2,1,0,0,0,2,0,3,3,2,2,0,-3.571,10,2.143,-3.143,46.714,-2.143
South Korea,KOR,20200529,60.42,2,2,2,4,0,1,2,1,3,3,2,2,0,-3.571,10.143,2,-3,47.429,-2
South Korea,KOR,20200530,60.42,2,2,2,4,0,1,2,1,3,3,2,2,0,-4.143,9.714,2,-3.429,46.286,-2.143
South Korea,KOR,20200531,60.42,2,2,2,4,0,1,2,1,3,3,2,2,0,-4.143,12.143,1.857,-3.286,46.571,-1.857
South Korea,KOR,20200601,60.42,2,2,2,4,0,1,2,1,3,3,2,2,0,-4.286,11.857,1.714,-3.286,46.429,-1.714
South Korea,KOR,20200602,60.42,2,2,2,4,0,1,2,1,3,3,2,2,0,-4.714,11.714,1.714,-3.429,46,-1.571
South Korea,KOR,20200603,60.42,2,2,2,4,0,1,2,1,3,3,2,2,0,-5.143,11.714,1.857,-3.571,44.571,-1.429
South Korea,KOR,20200604,60.42,2,2,2,4,0,1,2,1,3,3,2,2,0,-5.286,11.571,1.857,-3.571,43.429,-1.286
South Korea,KOR,20200605,60.42,2,2,2,4,0,1,2,1,3,3,2,2,0,-5.143,11.714,1.857,-3.429,43.143,-1.429
South Korea,KOR,20200606,60.42,2,2,2,4,0,1,2,1,3,3,2,2,0,-5.143,12,2,-3.714,43.429,-3.143
South Korea,KOR,20200607,60.42,2,2,2,4,0,1,2,1,3,3,2,2,0,-5,12.429,1.857,-3.571,43.857,-3.286
South Korea,KOR,20200608,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-5.143,12.286,1.714,-3.571,42.857,-3.143
South Korea,KOR,20200609,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-4.571,12.571,1.571,-3.286,43.857,-3
South Korea,KOR,20200610,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-5,11.571,1.571,-3.571,39.857,-3
South Korea,KOR,20200611,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-4.714,11.714,1.571,-3.857,39.143,-3
South Korea,KOR,20200612,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-4.857,11.286,1.571,-4.286,37.429,-2.857
South Korea,KOR,20200613,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-4.714,10.857,1.714,-4.857,32.286,-1.571
South Korea,KOR,20200614,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-5,7.429,2,-5.714,29.571,-1.857
South Korea,KOR,20200615,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-4.571,7.857,2,-5.714,30.429,-1.714
South Korea,KOR,20200616,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-4.429,8,2,-5.571,31.429,-1.571
South Korea,KOR,20200617,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-3.857,8.857,1.857,-5.286,35.143,-1.429
South Korea,KOR,20200618,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-4.286,8,1.857,-5.571,33.429,-1.429
South Korea,KOR,20200619,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-4.143,8.286,1.714,-5.286,35,-1.429
South Korea,KOR,20200620,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-4,8.286,1.286,-4.429,39.429,-1.286
South Korea,KOR,20200621,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-3.857,11.143,1,-3.714,41.571,-1.143
South Korea,KOR,20200622,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-4.286,10.429,1,-3.857,40.714,-1.429
South Korea,KOR,20200623,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-4.286,10.286,0.857,-3.857,40.429,-1.571
South Korea,KOR,20200624,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-5.714,8.286,1.143,-5.143,32.714,-1.714
South Korea,KOR,20200625,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-5.857,8.429,1.286,-5.286,30.714,-1.714
South Korea,KOR,20200626,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-5.571,8.429,1.286,-5.286,30.429,-1.571
South Korea,KOR,20200627,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-5.286,8.571,1.286,-5.286,30,-1.714
South Korea,KOR,20200628,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-5,5.714,1.286,-5.286,30,-1.857
South Korea,KOR,20200629,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-5.571,5,1.429,-5.714,25.571,-1.714
South Korea,KOR,20200630,59.23,2,2,2,4,0,1,2,1,3,3,2,2,0,-6,4.571,1.857,-6.571,20.857,-1.714
South Korea,KOR,20200701,52.08,2,2,2,4,0,1,2,1,3,1,2,2,0,-4.571,6.571,1.571,-5.429,29.143,-1.571
South Korea,KOR,20200702,54.46,3,2,2,4,0,1,2,1,3,1,2,2,0,-4,7,1.286,-4.857,34.429,-1.429
South Korea,KOR,20200703,54.46,3,2,2,4,0,1,2,1,3,1,2,2,0,-4.571,6.429,1.429,-5.143,32.857,-1.571
South Korea,KOR,20200704,52.08,2,2,2,4,0,1,2,1,3,1,2,2,0,-5,6.286,1.571,-5.429,33.286,-1.571
South Korea,KOR,20200705,52.08,2,2,2,4,0,1,2,1,3,1,2,2,0,-5.286,9.143,1.571,-5.571,34.143,-1.571
South Korea,KOR,20200706,52.08,2,2,2,4,0,1,2,1,3,1,2,2,0,-4.857,9.571,1.571,-5.286,38.429,-1.714
South Korea,KOR,20200707,52.08,2,2,2,4,0,1,2,1,3,1,2,2,0,-4.429,9.857,1.286,-4.571,43.429,-1.714
South Korea,KOR,20200708,52.08,2,2,2,4,0,1,2,1,3,1,2,2,0,-4.429,9.143,1.286,-4.714,43.286,-1.714
