Entity,Code,Day,containment_index(종합수치),school_closures(학교 폐쇄),workplace_closures(회사 폐쇄),cancel_public_events(공개행사 취소),restriction_gatherings(모임 제한),close_public_transport(대중교통폐쇄),stay_home_requirements(재택 요구),public_information_campaigns(홍보캠페인),restrictions_internal_movements(국내이동제한),international_travel_controls(국제여행제한),testing_policy(코로나 검사 정책),contact_tracing(접촉자 추적),facial_coverings(마스크 착용),vaccination_policy(백신 접종),"retail_and_recreation(식당,카페,쇼핑센터,테마파크,박물관,도서관,영화관 등)",grocery_and_pharmacy(식료품점과 약국),residential(Time spent at home; 집에서 보내기),transit_stations(교통수단),parks(공원),workplaces(Workplace visitors;직장 출근)
South Korea,KOR,20210105,67.86,3,2,2,4,0,1,2,1,3,3,2,3,0,-26.714,6.429,13.714,-25.571,-9.286,-27
South Korea,KOR,20210106,67.86,3,2,2,4,0,1,2,1,3,3,2,3,0,-26.857,6.429,13.571,-24.857,-7.143,-26.429
South Korea,KOR,20210107,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-30,-0.143,13.857,-25.571,-10.857,-25.571
South Korea,KOR,20210108,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-28.714,-1,11.429,-22.571,-18.429,-17
South Korea,KOR,20210109,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-28.429,-0.571,11.286,-22.429,-22,-14.857
South Korea,KOR,20210110,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-28,-2.143,11.429,-22.857,-23,-14.857
South Korea,KOR,20210111,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-28.143,-1.857,11.429,-23.286,-24.143,-14.857
South Korea,KOR,20210112,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-28.143,-1.571,11.429,-23,-23.143,-14.857
South Korea,KOR,20210113,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-27.571,-1.143,11.286,-22.857,-20.857,-14.857
South Korea,KOR,20210114,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-25.143,1.714,10.571,-22.429,-14.143,-14.143
South Korea,KOR,20210115,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-23.714,3.143,9.857,-21.571,-9.143,-13.714
South Korea,KOR,20210116,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-22.714,3.571,9.286,-20.571,-5.571,-13.286
South Korea,KOR,20210117,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-22.143,6.286,9,-19.714,-4.286,-12.857
South Korea,KOR,20210118,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-22.286,5,9.143,-19.714,-5.143,-13.143
South Korea,KOR,20210119,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-21.714,4.857,9,-20,-4.857,-13
South Korea,KOR,20210120,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-20.857,5.286,8.714,-19.857,-3.857,-12.714
South Korea,KOR,20210121,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-21.143,4,8.714,-20,-6.571,-12.429
South Korea,KOR,20210122,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-20.714,3.857,8.714,-19.857,-7.429,-12.143
South Korea,KOR,20210123,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-20,4,8.571,-19.429,-6.714,-11.857
South Korea,KOR,20210124,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-18.429,2.286,8.143,-18.286,-1.429,-11.429
South Korea,KOR,20210125,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-16.714,4.429,7.571,-17.143,5,-10.857
South Korea,KOR,20210126,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-16.714,4.143,7.571,-17.143,3.143,-10.714
South Korea,KOR,20210127,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-16.286,4.286,7.429,-16.857,4,-10.571
South Korea,KOR,20210128,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-16.429,4.286,7.571,-17.143,2.714,-10.571
South Korea,KOR,20210129,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-16.429,4.286,7.714,-17.571,1.143,-10.429
South Korea,KOR,20210130,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-16,4.857,7.714,-17.571,1.571,-10.143
South Korea,KOR,20210131,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-15.571,8.143,7.714,-17.857,0.429,-9.571
South Korea,KOR,20210201,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-15.429,8.286,7.857,-18.286,-3.714,-9.429
South Korea,KOR,20210202,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-14.429,9.714,7.571,-17.714,-2.286,-9.143
South Korea,KOR,20210203,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-14.429,10.286,7.571,-17.857,-4.714,-8.857
South Korea,KOR,20210204,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-13.286,11.714,7.286,-16.857,-2.714,-8.571
South Korea,KOR,20210205,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-12.286,13,6.857,-15.714,0,-8.286
South Korea,KOR,20210206,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-11.857,13.571,6.571,-15,1.286,-7.857
South Korea,KOR,20210207,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-11.429,14.429,6.571,-14.429,0.286,-7.429
South Korea,KOR,20210208,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-10.714,15.571,6.429,-13.857,0.429,-7.429
South Korea,KOR,20210209,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-9.143,18.714,6.143,-12.714,2.571,-7.429
South Korea,KOR,20210210,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-7,25.857,6,-11,4.714,-8.429
South Korea,KOR,20210211,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-7.429,34.429,7.571,-12.714,10.714,-17.714
South Korea,KOR,20210212,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-12.286,30.143,9.286,-16.286,20.286,-28.429
South Korea,KOR,20210213,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-14,27,9.571,-17.429,25.286,-34.714
South Korea,KOR,20210214,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-15,21.571,9.571,-17.857,24.571,-35.857
South Korea,KOR,20210215,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-15.143,20.143,9.714,-18.571,23.857,-36.286
South Korea,KOR,20210216,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-16.571,16.143,10,-19.857,21.143,-36.286
South Korea,KOR,20210217,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-19.143,7.286,10.286,-22.429,15.143,-35.429
South Korea,KOR,20210218,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-18.286,-1.571,8.571,-21.286,7.857,-26.143
South Korea,KOR,20210219,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-12.714,2.714,6.714,-17.571,-1.143,-15.286
South Korea,KOR,20210220,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-10,5.857,6.143,-15.714,-3.571,-8.714
South Korea,KOR,20210221,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-7.714,10.714,5.714,-14,2.429,-7.429
South Korea,KOR,20210222,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-6.857,11.571,5.286,-12.857,7.429,-6.714
South Korea,KOR,20210223,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-5.714,13,5,-12,11,-6.571
South Korea,KOR,20210224,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-4,15.143,4.571,-10.429,17.857,-6.429
South Korea,KOR,20210225,65.48,3,1,2,4,0,1,2,1,3,3,2,3,0,-3.286,16.714,4.286,-9.429,20.286,-6.286
South Korea,KOR,20210226,68.33,3,1,2,4,0,1,2,1,3,3,2,3,2,-2.857,17.286,4.143,-9,21.857,-6.429
South Korea,KOR,20210227,68.33,3,1,2,4,0,1,2,1,3,3,2,3,2,-2.429,17.714,3.857,-8.286,22,-6.571
South Korea,KOR,20210228,68.33,3,1,2,4,0,1,2,1,3,3,2,3,2,-1.429,16.429,3.571,-7,23.143,-7
South Korea,KOR,20210301,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-3.286,15.429,6.143,-11.429,14.714,-15
South Korea,KOR,20210302,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-3.286,16.429,6,-11.143,13.143,-14.714
South Korea,KOR,20210303,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-3.143,17.429,5.714,-10.857,12.857,-14.286
South Korea,KOR,20210304,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-3.286,16.714,5.571,-10.714,13.286,-13.857
South Korea,KOR,20210305,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-3.286,16.857,5.286,-10.286,14,-13.286
South Korea,KOR,20210306,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-3.571,16.429,5.571,-11.286,11.429,-13.143
South Korea,KOR,20210307,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-4.286,18.286,5.857,-12.714,8.143,-12.571
South Korea,KOR,20210308,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-2.429,19.571,3,-7.857,16.857,-4.286
South Korea,KOR,20210309,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-2.143,19,2.714,-7.429,20.143,-4.143
South Korea,KOR,20210310,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-2,18.286,2.714,-7.143,22.286,-4
South Korea,KOR,20210311,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1.429,19,2.571,-6.714,24.857,-3.857
South Korea,KOR,20210312,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-2,18.286,2.714,-7.286,20.571,-4
South Korea,KOR,20210313,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1.429,19.429,2.429,-6.286,24.286,-4
South Korea,KOR,20210314,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1.143,17.429,2.286,-5.571,26.143,-4
South Korea,KOR,20210315,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1.143,18,2.286,-5.429,26.286,-3.857
South Korea,KOR,20210316,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1,18.143,2.286,-5.429,26.143,-3.714
South Korea,KOR,20210317,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1,18.571,2.143,-5.286,26.286,-3.429
South Korea,KOR,20210318,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1,18.714,2,-5,27.143,-3.143
South Korea,KOR,20210319,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,0,19.857,1.571,-4,33,-2.714
South Korea,KOR,20210320,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1.286,18.143,2.143,-5.571,25.714,-3
South Korea,KOR,20210321,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1.714,20,2.286,-6.143,22.286,-2.857
South Korea,KOR,20210322,64.76,1,1,2,4,0,1,2,1,3,3,2,3,2,-1.714,19.571,2.286,-6.286,21.857,-2.571
South Korea,KOR,20210323,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-1.429,19.857,2.286,-6,23.429,-2.286
South Korea,KOR,20210324,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-1.286,19.571,2.286,-5.857,24.571,-2.286
South Korea,KOR,20210325,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-0.857,19.857,2.286,-5.571,26.571,-2.286
South Korea,KOR,20210326,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-0.714,20,2.286,-5.286,28.286,-2.286
South Korea,KOR,20210327,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-0.571,20,2,-4.714,29.857,-2.286
South Korea,KOR,20210328,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-0.714,17.571,2,-4.857,31,-2.714
South Korea,KOR,20210329,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-0.714,17.857,2,-4.714,30.429,-2.571
South Korea,KOR,20210330,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-0.714,18.286,1.857,-4.429,32,-2.429
South Korea,KOR,20210331,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-0.143,19.143,1.714,-4.143,35.429,-2.286
South Korea,KOR,20210401,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-0.143,19.286,1.571,-4.143,36.571,-2.143
South Korea,KOR,20210402,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-0.143,19.714,1.571,-4.143,37.714,-2
South Korea,KOR,20210403,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-0.714,19.429,1.857,-4.857,35.857,-2.286
South Korea,KOR,20210404,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-0.286,22.714,1.857,-4.571,36.571,-2.143
South Korea,KOR,20210405,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,0.429,23.286,1.714,-4,41.714,-2.143
South Korea,KOR,20210406,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,0.429,23.143,1.714,-4,42.571,-2.143
South Korea,KOR,20210407,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,0,23.143,1.857,-4.143,41.143,-2.286
South Korea,KOR,20210408,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-0.286,23,2,-4.286,40.143,-2.286
South Korea,KOR,20210409,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-0.429,22.714,2,-4.429,38.429,-2.429
South Korea,KOR,20210410,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,1.429,24.857,1.143,-2,49.571,-2.143
South Korea,KOR,20210411,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,2,22.714,0.714,-0.429,55.857,-2
South Korea,KOR,20210412,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,0,20.571,1,-1.857,45.429,-2.143
South Korea,KOR,20210413,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-0.286,20.714,1.286,-2.429,41.714,-2.143
South Korea,KOR,20210414,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-0.571,20.143,1.286,-2.714,39.286,-2.143
South Korea,KOR,20210415,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-0.286,20.429,1.143,-2.571,39.143,-2.143
South Korea,KOR,20210416,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-0.714,20.143,1.429,-3.143,36.286,-2
South Korea,KOR,20210417,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-1.143,19.571,1.714,-4,31.286,-1.857
South Korea,KOR,20210418,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,-1.429,21.857,1.857,-4.714,29,-1.714
South Korea,KOR,20210419,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,0.286,23.857,1.571,-3.429,38.571,-1.571
South Korea,KOR,20210420,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,0.714,24,1.286,-2.714,41.857,-1.571
South Korea,KOR,20210421,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,1.143,24.571,1.286,-2.286,43.857,-1.429
South Korea,KOR,20210422,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,1,24.429,1.429,-2.286,43.571,-1.429
South Korea,KOR,20210423,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,1.286,24.857,1.286,-1.714,45.571,-1.429
South Korea,KOR,20210424,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,1.714,25.714,1.143,-1,49.571,-1.429
South Korea,KOR,20210425,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,1.857,23.571,1,-0.429,50.857,-1.571
South Korea,KOR,20210426,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,2,24.286,1,-0.286,50.857,-1.429
South Korea,KOR,20210427,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,1.571,24.143,1.143,-0.429,49.143,-1.286
South Korea,KOR,20210428,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,1.429,24,1.143,-0.571,48,-1.286
South Korea,KOR,20210429,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,1.429,24.143,1.143,-0.571,46.857,-1.143
South Korea,KOR,20210430,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,1.571,24.286,1.143,-0.571,45.286,-1
South Korea,KOR,20210501,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,1,23.571,1.714,-1.714,39.286,-2.857
South Korea,KOR,20210502,66.19,1,1,2,4,0,1,2,1,3,3,2,3,3,1.286,26.286,1.714,-1.714,39,-3
South Korea,KOR,20210503,62.62,1,1,1,4,0,1,2,1,3,3,2,3,3,1.857,26.429,1.714,-1.429,40.714,-3.286
South Korea,KOR,20210504,62.62,1,1,1,4,0,1,2,1,3,3,2,3,3,1.857,26.286,1.714,-1.571,36,-3.857
South Korea,KOR,20210505,62.62,1,1,1,4,0,1,2,1,3,3,2,3,3,4.429,30,3.571,-3.143,52.286,-12
South Korea,KOR,20210506,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,4.714,30.571,3.429,-2.857,54.857,-12.429
South Korea,KOR,20210507,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,4.571,30.714,3.429,-2.714,54.857,-12.857
South Korea,KOR,20210508,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,5,31.714,2.714,-1.714,56.143,-11.571
South Korea,KOR,20210509,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,4.714,28.857,2.429,-1.286,55.857,-11.571
South Korea,KOR,20210510,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,3.429,27.857,2.571,-2,49.714,-11.429
South Korea,KOR,20210511,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,4,28.571,2.429,-1.571,55.714,-10.857
South Korea,KOR,20210512,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,1.714,25.286,0.429,0.571,41,-2.714
South Korea,KOR,20210513,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,1.857,25.286,0.429,0.857,40.714,-2.429
South Korea,KOR,20210514,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,2.286,25.571,0.286,1.286,44,-2
South Korea,KOR,20210515,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,1.429,24,0.857,0.429,41.857,-2
South Korea,KOR,20210516,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,-1.429,23.286,2,-3.429,27.714,-2.714
South Korea,KOR,20210517,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,-1.429,23.286,2,-3.429,26.286,-2.714
South Korea,KOR,20210518,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,-0.571,24.571,1.714,-2.429,28.571,-2.714
South Korea,KOR,20210519,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,1.143,26.571,3.571,-4.143,43.857,-10.571
South Korea,KOR,20210520,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,-0.286,24.857,4,-5.429,37.429,-10.429
South Korea,KOR,20210521,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,-0.429,23.857,4.286,-5.857,35.143,-10.286
South Korea,KOR,20210522,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,1.143,25,3.857,-4.286,44.571,-9.571
South Korea,KOR,20210523,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,4,25.429,3.143,-0.571,59.714,-8.571
South Korea,KOR,20210524,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,5.286,26.143,3,0.286,66,-8.143
South Korea,KOR,20210525,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,4.857,24.571,3.429,-0.571,63.143,-7.857
South Korea,KOR,20210526,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,3.429,22,1.714,1.286,47.857,0.429
South Korea,KOR,20210527,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,4.857,23,1.571,2.143,51.857,0.714
South Korea,KOR,20210528,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,5,23,1.571,2.143,51.429,0.857
South Korea,KOR,20210529,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,4.857,22.714,1.571,1.857,48.429,1
South Korea,KOR,20210530,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,5.571,25.571,1.429,2,48.143,1.429
South Korea,KOR,20210531,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,6.143,25.571,1.429,2,48.571,1.714
South Korea,KOR,20210601,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,6.571,25.857,1.429,2.286,50.286,2
South Korea,KOR,20210602,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,7.143,26.714,1.429,2.286,51.286,2.286
South Korea,KOR,20210603,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,6.286,25.143,1.571,1.714,46.571,2.429
South Korea,KOR,20210604,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,7.286,26.429,1.286,2.571,51,2.714
South Korea,KOR,20210605,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,7.714,27.143,1.286,3.143,53.143,2.714
South Korea,KOR,20210606,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,7.571,27.571,1.286,3.143,52.857,2.429
South Korea,KOR,20210607,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,7.571,27.714,1.286,3.286,53,2.286
South Korea,KOR,20210608,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,7.571,27.714,1.286,3.286,53,2.286
South Korea,KOR,20210609,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,7.429,27.286,1.286,3.286,51.714,2.143
South Korea,KOR,20210610,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,8.714,29.143,1,4.286,56.571,2.143
South Korea,KOR,20210611,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,8.143,28.286,1.429,3.286,52.571,1.857
South Korea,KOR,20210612,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,7.857,28,1.571,2.571,49.857,1.714
South Korea,KOR,20210613,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,7.857,25.286,1.571,2.286,48,1.571
South Korea,KOR,20210614,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,7.857,25.714,1.571,2.286,47.571,1.571
South Korea,KOR,20210615,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,7.286,25.143,1.571,1.857,44.143,1.429
South Korea,KOR,20210616,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,7.429,25.571,1.571,1.857,44.286,1.429
South Korea,KOR,20210617,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,7.571,25.429,1.429,1.857,45.571,1.286
South Korea,KOR,20210618,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,7.571,25.286,1.143,2.143,45.857,1.286
South Korea,KOR,20210619,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,8,25.286,0.857,2.714,47.714,1.286
South Korea,KOR,20210620,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,8,27.571,0.714,2.857,48.143,1.429
South Korea,KOR,20210621,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,8.286,27,0.571,2.857,48.857,1.429
South Korea,KOR,20210622,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,9,27.143,0.429,3.286,51.714,1.429
South Korea,KOR,20210623,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,8.857,26.286,0.286,3.143,51.571,1.429
South Korea,KOR,20210624,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,9.286,26.571,0.286,3.286,53.429,1.571
South Korea,KOR,20210625,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,10,27.143,0,4,56.571,1.714
South Korea,KOR,20210626,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,9.857,27,0.143,3.571,55,1.714
South Korea,KOR,20210627,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,10,24.286,0.286,3.571,54.714,1.714
South Korea,KOR,20210628,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,9.714,24.286,0.429,3.429,53.143,1.714
South Korea,KOR,20210629,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,9.571,24.286,0.429,3.286,52.857,1.857
South Korea,KOR,20210630,60.83,1,1,1,4,0,1,2,1,2,3,2,3,3,9.429,24.286,0.286,2.857,52,1.571
South Korea,KOR,20210701,51.31,1,1,1,4,0,0,2,0,2,3,2,3,3,9.571,24.429,0.286,2.714,51.286,1.571
South Korea,KOR,20210702,51.31,1,1,1,4,0,0,2,0,2,3,2,3,3,9.571,24.571,0.429,2.571,50.857,1.571
South Korea,KOR,20210703,51.31,1,1,1,4,0,0,2,0,2,3,2,3,3,8.143,23,0.857,1.286,44.857,1.143
